term_type,term,n_yes,share_yes,repeat_rate_yes,repeat_rate_no,difference_pp,corr_with_return,p_value,ci_low_pp,ci_high_pp,q_value,significant_fdr_05
project-plus-gift-size,SCHOOL_STATE=MN x gift_decile=8,1467,0.0006801793781852,0.2542603953646898,0.1396114817449127,11.464891361977717,0.0086223247989361,6.617763715682115e-24,9.236109375367166,13.693673348588256,3.62014108345153e-23,True
project-plus-gift-size,SCHOOL_STATE=AL x gift_decile=8,1343,0.0006226863700769,0.2531645569620253,0.1396187601516348,11.354579681039048,0.0081707314941265,1.092715789221176e-21,9.028535704546872,13.680623657531225,5.665446120018226e-21,True
project-plus-gift-size,SCHOOL_STATE=KY x gift_decile=8,992,0.0004599440648669,0.2530241935483871,0.1396373119484625,11.338688159992454,0.0070130328943776,2.1508378013420496e-16,8.632873576432452,14.044502743552473,9.476899663933741e-16,True
project-plus-gift-size,SUBJECT_CATEGORY=Health & Wellness x gift_decile=8,2256,0.0010460018249393,0.2526595744680851,0.1395711728972656,11.308840157081946,0.0105450218772705,4.4605536700055363e-35,9.515105484593168,13.10257482957074,3.014960621977564e-34,True
project-plus-gift-size,SCHOOL_STATE=IA x gift_decile=8,770,0.0003570130342213,0.2519480519480519,0.1396493714790349,11.2298680469017,0.0061196925596932,7.120385131505644e-13,8.163095808979257,14.296640284824147,2.5967280239473978e-12,True
project-plus-gift-size,SCHOOL_STATE=CA x gift_decile=1,107686,0.0499289683157886,0.0358263841167839,0.1451477674567053,-10.932138333992135,-0.0686831028092811,0.0,-11.05317167223073,-10.811104995753547,0.0,True
project-plus-gift-size,SCHOOL_STATE=OR x gift_decile=8,2299,0.0010659389164608,0.2483688560243584,0.1395734943617616,10.879536166259676,0.0102408358234264,1.5354679552853733e-33,9.112739595219727,12.646332737299632,1.0062381371946279e-32,True
project-plus-gift-size,SUBJECT_CATEGORY=Performing Arts x gift_decile=8,2776,0.0012871015363615,0.2481988472622478,0.139549620985623,10.864922627662477,0.0112368303821213,4.720040487268807e-40,9.257323637123568,12.472521618201391,3.563492555008204e-39,True
project-plus-gift-size,SUBJECT_CATEGORY=Foreign Languages x gift_decile=8,1232,0.0005712208547541,0.247564935064935,0.1396278076334971,10.793712743143791,0.0074394231591801,1.6876959280038462e-18,8.383197836367183,13.20422764992039,7.98100894891196e-18,True
project-plus-gift-size,GRADE_LEVEL=Grades 9-12 x gift_decile=8,23825,0.0110465396627571,0.2447848898216159,0.1385155551513179,10.626933467029795,0.0320405137033472,0.0,10.079000677409104,11.174866256650498,0.0,True
